GAME_ID,GAME_DATE,SEASON,TEAM_NAME,OPPONENT,DEF_PTS_ALLOWED_L5,DEF_3PT_ALLOWED_L5,DEF_3PT_PCT_L5,DEF_PTS_ALLOWED_STD_L10,TEAM_PACE_L5,TEAM_PACE_L10
12300068,2023-10-20,2023-24,Atlanta Hawks,Philadelphia 76ers,111.6,16.0,0.35181187859759283,9.262229153334987,104.8,103.96400000000001
22300063,2023-10-25,2023-24,Atlanta Hawks,Charlotte Hornets,110.0,15.8,0.35109759288330716,9.252627254521325,105.648,104.11600000000001
22300079,2023-10-27,2023-24,Atlanta Hawks,New York Knicks,111.8,15.4,0.3563903856761,9.211104409594116,105.40799999999999,104.718
22300097,2023-10-29,2023-24,Atlanta Hawks,Milwaukee Bucks,116.6,16.2,0.3857610150467293,9.570788891204305,104.796,104.79
22300104,2023-10-30,2023-24,Atlanta Hawks,Minnesota Timberwolves,117.6,16.4,0.38156521085092515,8.680117766738194,104.44000000000001,104.58599999999998
22300117,2023-11-01,2023-24,Atlanta Hawks,Washington Wizards,117.0,16.0,0.4050655200655201,8.654478609367496,103.912,104.356
22300135,2023-11-04,2023-24,Atlanta Hawks,New Orleans Pelicans,117.2,14.6,0.37006552006552,7.647802879839959,105.572,105.60999999999999
22300155,2023-11-06,2023-24,Atlanta Hawks,Oklahoma City Thunder,115.0,14.0,0.362218963831867,7.862710869809578,103.256,104.332
22300172,2023-11-09,2023-24,Atlanta Hawks,Orlando Magic,115.0,12.8,0.35130987292277616,7.656515018088966,103.324,104.05999999999999
22300175,2023-11-11,2023-24,Atlanta Hawks,Miami Heat,116.8,11.6,0.3526566742695775,6.679986693266833,103.436,103.93800000000002
22300018,2023-11-14,2023-24,Atlanta Hawks,Detroit Pistons,117.6,10.8,0.3188448720367226,6.667499947923156,104.276,104.09400000000001
22300193,2023-11-15,2023-24,Atlanta Hawks,New York Knicks,117.4,10.8,0.3378103892781019,6.667499947923156,102.40799999999999,103.98999999999998
22300029,2023-11-17,2023-24,Atlanta Hawks,Philadelphia 76ers,119.6,12.4,0.38031513311111903,6.667499947923156,103.15599999999999,103.20599999999999
22300039,2023-11-21,2023-24,Atlanta Hawks,Indiana Pacers,119.6,12.2,0.38698179977778563,6.667499947923156,102.28799999999998,102.806
22300227,2023-11-22,2023-24,Atlanta Hawks,Brooklyn Nets,127.2,14.6,0.41068550348148936,13.751767563157516,103.19200000000001,103.314
22300241,2023-11-25,2023-24,Atlanta Hawks,Washington Wizards,132.8,15.2,0.4332418944589329,15.083471454247903,106.63199999999999,105.454
22300246,2023-11-26,2023-24,Atlanta Hawks,Boston Celtics,130.4,15.2,0.41690795616492216,16.017004852482398,106.88399999999999,104.646
22300055,2023-11-28,2023-24,Atlanta Hawks,Cleveland Cavaliers,129.8,14.6,0.37810945804226875,15.144122438901658,107.072,105.11399999999999
22300272,2023-11-30,2023-24,Atlanta Hawks,San Antonio Spurs,130.2,14.6,0.3636650135978243,15.176370522039269,107.924,105.106
22300286,2023-12-02,2023-24,Atlanta Hawks,Milwaukee Bucks,125.8,13.8,0.35369211386882704,15.32789758722457,107.648,105.42
22301209,2023-12-06,2023-24,Atlanta Hawks,Brooklyn Nets,123.2,13.6,0.35282631300302614,15.025903559446208,104.7,105.66599999999998
22301218,2023-12-08,2023-24,Atlanta Hawks,Philadelphia 76ers,124.4,13.8,0.38167621553713926,15.493367756703023,104.63999999999999,105.76199999999999
22300296,2023-12-11,2023-24,Atlanta Hawks,Denver Nuggets,126.8,13.4,0.39969039993430233,15.01147709069447,105.076,106.074
22300313,2023-12-13,2023-24,Atlanta Hawks,Toronto Raptors,127.0,13.2,0.41022679840173526,14.990367277392226,104.24000000000001,106.082
22300330,2023-12-15,2023-24,Atlanta Hawks,Toronto Raptors,127.0,13.2,0.4283042732941313,11.587349423689052,102.744,105.196
22300336,2023-12-16,2023-24,Atlanta Hawks,Cleveland Cavaliers,121.4,12.4,0.4079719174779045,11.528226229563677,101.724,103.21199999999999
22300352,2023-12-18,2023-24,Atlanta Hawks,Detroit Pistons,124.0,13.4,0.40268091218689916,10.422198531126833,101.03599999999999,102.83800000000001
22300371,2023-12-20,2023-24,Atlanta Hawks,Houston Rockets,123.8,13.0,0.4111657606717477,9.661492868312052,101.75999999999999,103.418
22300384,2023-12-22,2023-24,Atlanta Hawks,Miami Heat,123.4,13.8,0.4225247870409161,9.635582205785214,101.33599999999998,102.78799999999998
22300393,2023-12-23,2023-24,Atlanta Hawks,Memphis Grizzlies,120.8,13.6,0.4038219212792267,9.024041962077382,101.58,102.16199999999999
22300408,2023-12-26,2023-24,Atlanta Hawks,Chicago Bulls,125.0,13.8,0.4059724589136354,8.58681159297986,102.164,101.94399999999999
22300431,2023-12-29,2023-24,Atlanta Hawks,Sacramento Kings,123.2,12.0,0.38578198272315917,8.1948493308636,101.792,101.414
22300445,2023-12-31,2023-24,Atlanta Hawks,Washington Wizards,121.8,13.6,0.3795193564605329,8.430104783848572,101.276,101.518
22300467,2024-01-03,2023-24,Atlanta Hawks,Oklahoma City Thunder,121.6,13.8,0.3495526527979358,8.236099400403884,103.484,102.41
22300480,2024-01-05,2023-24,Atlanta Hawks,Indiana Pacers,124.8,14.0,0.3623731656184486,8.778762251403473,103.944,102.76200000000001
22300499,2024-01-07,2023-24,Atlanta Hawks,Orlando Magic,129.8,15.6,0.3931423963876794,9.822875795249034,104.68799999999999,103.426
22300521,2024-01-10,2023-24,Atlanta Hawks,Philadelphia 76ers,129.6,17.6,0.42006922565597204,10.36232492145359,106.34400000000001,104.06800000000001
22300533,2024-01-12,2023-24,Atlanta Hawks,Indiana Pacers,132.6,16.6,0.4151019053945341,10.464755664185933,108.98400000000001,105.13
22300543,2024-01-13,2023-24,Atlanta Hawks,Washington Wizards,132.6,15.4,0.4731731842205299,10.47165486232028,106.872,105.178
22300559,2024-01-15,2023-24,Atlanta Hawks,San Antonio Spurs,130.4,14.2,0.44817318422052993,10.31934537114101,107.072,105.508
22300570,2024-01-17,2023-24,Atlanta Hawks,Orlando Magic,120.2,12.6,0.4031182391655849,13.751767563157518,107.452,106.07000000000001
22300587,2024-01-19,2023-24,Atlanta Hawks,Miami Heat,117.6,11.2,0.3773342670401494,15.18186052132244,105.444,105.894
22300595,2024-01-20,2023-24,Atlanta Hawks,Cleveland Cavaliers,112.8,11.2,0.3841653865847414,15.867857098199767,101.66,105.322
22300613,2024-01-22,2023-24,Atlanta Hawks,Sacramento Kings,110.8,12.2,0.336361769013682,15.951663096854674,101.684,104.27799999999999
22300626,2024-01-24,2023-24,Atlanta Hawks,Golden State Warriors,109.8,12.2,0.32451966375052405,14.903019828209297,100.964,104.018
22300634,2024-01-26,2023-24,Atlanta Hawks,Dallas Mavericks,116.8,13.2,0.36910840833926867,11.890705987824614,99.604,103.52799999999999
22300653,2024-01-28,2023-24,Atlanta Hawks,Toronto Raptors,125.6,15.0,0.4205369797678401,15.071680581658942,101.396,103.42
22300669,2024-01-30,2023-24,Atlanta Hawks,Los Angeles Lakers,129.0,15.6,0.43989181847751746,14.69277978388628,102.94800000000001,102.304
22300690,2024-02-02,2023-24,Atlanta Hawks,Phoenix Suns,130.2,14.8,0.4382004865536275,14.59261609323167,104.576,103.13
22300699,2024-02-03,2023-24,Atlanta Hawks,Golden State Warriors,129.8,15.2,0.45071826749246097,14.412957133542468,104.10799999999999,102.53599999999999
22300716,2024-02-05,2023-24,Atlanta Hawks,LA Clippers,129.8,15.6,0.4180342848084783,12.979042936809922,107.54400000000001,103.574
22300729,2024-02-07,2023-24,Atlanta Hawks,Boston Celtics,130.0,16.0,0.42946285623704983,13.339998334166173,107.06800000000001,104.232
22300742,2024-02-09,2023-24,Atlanta Hawks,Philadelphia 76ers,130.0,16.4,0.40207641779070347,11.491542783958842,107.46399999999998,105.20599999999999
22300754,2024-02-10,2023-24,Atlanta Hawks,Houston Rockets,129.8,17.0,0.3960158117300974,10.934146311237866,105.9,105.23800000000001
22300763,2024-02-12,2023-24,Atlanta Hawks,Chicago Bulls,128.4,16.8,0.3808052523334915,11.985639555549652,107.256,105.68199999999999
22300777,2024-02-14,2023-24,Atlanta Hawks,Charlotte Hornets,128.8,15.8,0.4093766809049201,12.092697520955953,104.25999999999999,105.902
22300804,2024-02-23,2023-24,Atlanta Hawks,Toronto Raptors,123.4,14.6,0.37045776198600117,10.2853725692796,103.268,105.168
22300821,2024-02-25,2023-24,Atlanta Hawks,Orlando Magic,123.0,14.2,0.3779930838070373,10.341394704992396,103.112,105.28799999999998
22300835,2024-02-27,2023-24,Atlanta Hawks,Utah Jazz,117.2,14.0,0.3850106276666864,15.064675384635548,102.324,104.112
22300851,2024-02-29,2023-24,Atlanta Hawks,Brooklyn Nets,114.0,13.6,0.3824402482297219,17.25495098032251,102.00800000000001,104.63199999999999
22300866,2024-03-02,2023-24,Atlanta Hawks,Brooklyn Nets,111.6,15.4,0.3852352792856225,16.7119385137957,100.852,102.556
22300889,2024-03-05,2023-24,Atlanta Hawks,New York Knicks,110.0,15.4,0.3979041982045414,13.33374999348973,100.372,101.82000000000001
22300895,2024-03-06,2023-24,Atlanta Hawks,Cleveland Cavaliers,105.4,15.6,0.38251958281992604,13.934768666101917,98.86,100.986
22300913,2024-03-08,2023-24,Atlanta Hawks,Memphis Grizzlies,107.2,14.8,0.3542899177481557,14.281300905574158,98.848,100.58600000000001
22300925,2024-03-10,2023-24,Atlanta Hawks,New Orleans Pelicans,106.2,14.6,0.37331825782912736,15.630810030904332,95.88000000000001,98.944
22300953,2024-03-13,2023-24,Atlanta Hawks,Portland Trail Blazers,104.6,13.0,0.3813697876197876,13.008117123977165,95.224,98.038
22300966,2024-03-15,2023-24,Atlanta Hawks,Utah Jazz,103.0,12.0,0.3542864542864543,12.057731498457137,95.59200000000001,97.982
22300982,2024-03-17,2023-24,Atlanta Hawks,LA Clippers,107.8,11.6,0.3705257705257705,12.21292575739131,96.164,97.512
22300990,2024-03-18,2023-24,Atlanta Hawks,Los Angeles Lakers,106.2,11.8,0.38618233618233616,12.08350574589625,95.34,97.09400000000001
22301010,2024-03-21,2023-24,Atlanta Hawks,Phoenix Suns,115.0,12.8,0.3925925925925926,14.63025783930146,97.5,96.69000000000001
22301021,2024-03-23,2023-24,Atlanta Hawks,Charlotte Hornets,117.4,14.4,0.39620596205962066,15.08494466531293,98.224,96.724
22301034,2024-03-25,2023-24,Atlanta Hawks,Boston Celtics,114.4,14.6,0.38594955180321033,16.282574189059275,97.208,96.4
22301051,2024-03-27,2023-24,Atlanta Hawks,Portland Trail Blazers,113.2,14.0,0.36606651086753783,16.20870822188553,96.124,96.144
22301060,2024-03-28,2023-24,Atlanta Hawks,Boston Celtics,115.8,14.6,0.395277980401588,15.958278938114352,97.94000000000001,96.64
22301076,2024-03-30,2023-24,Atlanta Hawks,Milwaukee Bucks,113.0,14.4,0.3897224248460324,14.764823060233335,98.36399999999999,97.93199999999999
22301091,2024-04-01,2023-24,Atlanta Hawks,Chicago Bulls,111.8,11.6,0.3395482088181579,14.975535605335285,98.732,98.478
22301104,2024-04-03,2023-24,Atlanta Hawks,Detroit Pistons,113.8,10.8,0.3331379524079015,15.372775358477737,99.44800000000001,98.328
22301124,2024-04-04,2023-24,Atlanta Hawks,Dallas Mavericks,112.8,10.6,0.3419098822324629,14.974051630144064,101.548,98.836
22301130,2024-04-06,2023-24,Atlanta Hawks,Denver Nuggets,113.4,11.4,0.3250566893424036,13.368287516024978,102.1,100.02000000000001
22301147,2024-04-09,2023-24,Atlanta Hawks,Miami Heat,117.4,13.2,0.3594740335158454,14.520483616066052,102.116,100.24
22301159,2024-04-10,2023-24,Atlanta Hawks,Charlotte Hornets,116.4,15.2,0.38233117637298825,13.843971812870524,104.924,101.828
22301178,2024-04-12,2023-24,Atlanta Hawks,Minnesota Timberwolves,119.2,16.6,0.410108954150766,11.227446528732788,105.148,102.29799999999999
22301188,2024-04-14,2023-24,Atlanta Hawks,Indiana Pacers,118.4,16.6,0.3974963415381534,11.452316602135737,104.44000000000001,102.994
52300111,2024-04-17,2023-24,Atlanta Hawks,Chicago Bulls,128.0,16.8,0.4295825093386069,16.80641411948291,104.896,103.498
12400018,2024-10-08,2024-25,Atlanta Hawks,Indiana Pacers,125.8,14.4,0.402002772002772,17.121785991991448,104.30799999999999,103.21199999999999
12400046,2024-10-14,2024-25,Atlanta Hawks,Philadelphia 76ers,128.4,13.4,0.3886694386694387,17.328204369370354,103.44000000000001,104.18199999999999
12400025,2024-10-16,2024-25,Atlanta Hawks,Miami Heat,126.2,13.4,0.37600793996142834,16.938122682280913,104.856,105.002
12400064,2024-10-17,2024-25,Atlanta Hawks,Oklahoma City Thunder,128.4,14.0,0.3838586478121362,16.634635887542306,106.31599999999999,105.378
22400064,2024-10-23,2024-25,Atlanta Hawks,Brooklyn Nets,117.8,13.0,0.3539787679322563,17.18170862024817,105.30799999999999,105.102
22400079,2024-10-25,2024-25,Atlanta Hawks,Charlotte Hornets,114.8,14.2,0.3484331507587321,15.888850038802508,106.14000000000001,105.224
22400100,2024-10-27,2024-25,Atlanta Hawks,Oklahoma City Thunder,112.8,15.8,0.3641194252685361,15.8478880471675,105.104,104.272
22400103,2024-10-28,2024-25,Atlanta Hawks,Washington Wizards,117.6,16.2,0.3790031461987686,15.870657761346155,105.0,104.928
22400121,2024-10-30,2024-25,Atlanta Hawks,Washington Wizards,117.8,17.8,0.4125529297485522,15.227533542165556,104.71600000000001,105.516
22400135,2024-11-01,2024-25,Atlanta Hawks,Sacramento Kings,123.6,18.2,0.42108778038866596,10.424863441684824,105.92,105.614
22400152,2024-11-03,2024-25,Atlanta Hawks,New Orleans Pelicans,125.0,17.0,0.4086846796134722,9.837004964249308,105.90799999999999,106.024
22400157,2024-11-04,2024-25,Atlanta Hawks,Boston Celtics,123.2,16.0,0.41054226475279104,9.498537899183264,104.88000000000002,104.992
22400171,2024-11-06,2024-25,Atlanta Hawks,New York Knicks,122.2,16.4,0.39599681020733646,8.198238293140179,105.372,105.186
22400185,2024-11-08,2024-25,Atlanta Hawks,Detroit Pistons,121.2,16.6,0.39415928602938677,8.28988674363052,103.748,104.232
22400198,2024-11-09,2024-25,Atlanta Hawks,Chicago Bulls,119.0,16.0,0.38873663850147605,6.2547759529995455,104.0,104.96
22400001,2024-11-12,2024-25,Atlanta Hawks,Boston Celtics,119.4,16.4,0.3887366385014761,6.051629716218727,104.01999999999998,104.96399999999998
22400012,2024-11-15,2024-25,Atlanta Hawks,Washington Wizards,120.4,16.8,0.3845261121856866,6.338594306135788,104.47200000000001,104.676
22400239,2024-11-17,2024-25,Atlanta Hawks,Portland Trail Blazers,119.2,16.2,0.3888390085916063,6.092800852007332,106.14000000000001,105.756
22400250,2024-11-18,2024-25,Atlanta Hawks,Sacramento Kings,118.8,14.6,0.36890619784132633,6.446359868604487,107.148,105.44800000000001
22400258,2024-11-20,2024-25,Atlanta Hawks,Golden State Warriors,116.0,16.0,0.377074840792578,5.642103626603446,105.4,104.7
22400030,2024-11-22,2024-25,Atlanta Hawks,Chicago Bulls,115.0,16.2,0.3804081741259113,5.391351098441377,106.91600000000001,105.468
22400280,2024-11-25,2024-25,Atlanta Hawks,Dallas Mavericks,119.0,16.4,0.38878026714916714,7.557924465236541,108.81599999999999,106.644
22400287,2024-11-27,2024-25,Atlanta Hawks,Cleveland Cavaliers,121.4,16.6,0.4104413967172735,8.069834088890623,108.244,107.19199999999998
22400041,2024-11-29,2024-25,Atlanta Hawks,Cleveland Cavaliers,123.4,16.8,0.3992571861909576,7.992357460585508,108.64000000000001,107.894
22400300,2024-11-30,2024-25,Atlanta Hawks,Charlotte Hornets,122.0,15.0,0.37019540129393247,10.187137859957357,108.952,107.176
22400315,2024-12-02,2024-25,Atlanta Hawks,New Orleans Pelicans,118.8,15.8,0.3751954012939325,10.948871073210073,105.728,106.322
22400323,2024-12-04,2024-25,Atlanta Hawks,Milwaukee Bucks,114.0,14.6,0.3487280701754386,11.057928276932179,105.596,107.20599999999999
22400334,2024-12-06,2024-25,Atlanta Hawks,Los Angeles Lakers,109.0,14.4,0.32396616541353385,11.735984548955901,104.332,106.28800000000001
22400350,2024-12-08,2024-25,Atlanta Hawks,Denver Nuggets,110.6,14.6,0.35289473684210526,12.858201014657217,105.772,107.20599999999999
22401202,2024-12-11,2024-25,Atlanta Hawks,New York Knicks,118.6,14.8,0.38388888888888884,14.430292212333478,107.076,108.01399999999998
22401229,2024-12-14,2024-25,Atlanta Hawks,Milwaukee Bucks,117.8,13.4,0.36126984126984124,15.79767915444118,107.69200000000001,106.71
22400370,2024-12-19,2024-25,Atlanta Hawks,San Antonio Spurs,117.4,13.6,0.36158730158730157,14.6594679303172,106.348,105.97200000000001
22400378,2024-12-21,2024-25,Atlanta Hawks,Memphis Grizzlies,123.2,14.4,0.3853968253968254,15.110334947386864,108.876,106.604
22400395,2024-12-23,2024-25,Atlanta Hawks,Minnesota Timberwolves,122.4,14.8,0.38177313201703444,15.392999852025044,108.23200000000001,107.002
22400413,2024-12-26,2024-25,Atlanta Hawks,Chicago Bulls,115.0,15.2,0.358000522197913,15.083471454247848,106.704,106.89000000000001
22400427,2024-12-28,2024-25,Atlanta Hawks,Miami Heat,121.6,17.4,0.40794515121230945,15.13678374762027,107.624,107.65799999999999
22400438,2024-12-29,2024-25,Atlanta Hawks,Toronto Raptors,121.6,17.2,0.40913756313642863,15.26251763125741,106.5,106.424
22400461,2025-01-01,2024-25,Atlanta Hawks,Denver Nuggets,116.4,14.8,0.37699470599357154,14.950287994253154,105.19200000000001,107.03399999999999
22400477,2025-01-03,2024-25,Atlanta Hawks,Los Angeles Lakers,118.6,13.6,0.36918982794479105,15.728600983205338,105.112,106.672
22400486,2025-01-04,2024-25,Atlanta Hawks,LA Clippers,121.6,13.4,0.3907402155416903,13.984515246037864,105.28800000000001,105.99600000000001
22400506,2025-01-07,2024-25,Atlanta Hawks,Utah Jazz,121.2,11.6,0.3606368563685637,12.868566353716295,106.624,107.124
22400522,2025-01-09,2024-25,Atlanta Hawks,Phoenix Suns,123.4,12.8,0.3763888888888889,12.240642684652325,108.224,107.362
22400556,2025-01-14,2024-25,Atlanta Hawks,Phoenix Suns,126.6,14.0,0.3968434343434343,11.683321445547884,105.104,105.148
22400563,2025-01-15,2024-25,Atlanta Hawks,Chicago Bulls,122.2,14.2,0.3911291486291486,11.520030864156144,103.38799999999999,104.25
22400587,2025-01-18,2024-25,Atlanta Hawks,Boston Celtics,117.2,12.8,0.3489069264069264,13.384900281868166,104.00399999999999,104.646
22400602,2025-01-20,2024-25,Atlanta Hawks,New York Knicks,114.0,13.2,0.33437701187701185,12.53616989177932,103.752,105.18800000000002
22400612,2025-01-22,2024-25,Atlanta Hawks,Detroit Pistons,113.6,11.2,0.3244411144411144,12.249716550008593,102.98400000000001,105.604
22400623,2025-01-23,2024-25,Atlanta Hawks,Toronto Raptors,111.8,11.0,0.3162414709473532,11.707547423208055,105.556,105.33
22400639,2025-01-25,2024-25,Atlanta Hawks,Toronto Raptors,112.8,10.2,0.3276700423759247,9.548123724934939,106.1,104.744
22400656,2025-01-27,2024-25,Atlanta Hawks,Minnesota Timberwolves,117.4,11.2,0.3565589312648136,9.534149149242358,107.39200000000001,105.69800000000001
22400532,2025-01-28,2024-25,Atlanta Hawks,Houston Rockets,114.4,10.6,0.35886662357250587,9.624043964063167,105.516,104.63400000000001
22400675,2025-01-30,2024-25,Atlanta Hawks,Cleveland Cavaliers,110.6,10.2,0.3363025210084033,10.246408584908528,105.708,104.346
22400686,2025-02-01,2024-25,Atlanta Hawks,Indiana Pacers,115.2,10.4,0.33238095238095233,12.589678312014108,104.296,104.926
22400701,2025-02-03,2024-25,Atlanta Hawks,Detroit Pistons,117.2,11.0,0.31939393939393934,13.880441875771288,104.328,105.21400000000001
22400719,2025-02-05,2024-25,Atlanta Hawks,San Antonio Spurs,119.8,10.6,0.3127272727272727,12.420413304985683,103.016,105.204
22400736,2025-02-07,2024-25,Atlanta Hawks,Milwaukee Bucks,125.0,10.6,0.31759213759213756,12.552556180581924,104.644,105.08
22400744,2025-02-08,2024-25,Atlanta Hawks,Washington Wizards,127.0,13.0,0.3469254709254709,12.925427136720293,104.39200000000001,105.05
22400756,2025-02-10,2024-25,Atlanta Hawks,Orlando Magic,121.8,12.2,0.3302588042588043,13.083067937860193,105.296,104.796
22400773,2025-02-12,2024-25,Atlanta Hawks,New York Knicks,116.6,12.2,0.33753153153153154,13.57653203959762,104.076,104.202
22400790,2025-02-20,2024-25,Atlanta Hawks,Orlando Magic,120.4,12.6,0.3554802494802495,16.953858951086392,106.95599999999999,104.98600000000002
22400814,2025-02-23,2024-25,Atlanta Hawks,Detroit Pistons,118.0,11.4,0.33861538461538465,15.636495771111857,105.46399999999998,105.054
22400825,2025-02-24,2024-25,Atlanta Hawks,Miami Heat,125.6,11.6,0.3626153846153846,15.670566890405276,108.21600000000001,106.304
22400841,2025-02-26,2024-25,Atlanta Hawks,Miami Heat,120.6,11.2,0.3476153846153846,19.606121493043922,106.46,105.878
22400851,2025-02-28,2024-25,Atlanta Hawks,Oklahoma City Thunder,125.6,13.4,0.37713919413919417,19.547378340841487,105.376,104.726
22400878,2025-03-03,2024-25,Atlanta Hawks,Memphis Grizzlies,122.8,15.8,0.38452380952380955,19.86174435664924,103.148,105.05199999999999
22400884,2025-03-04,2024-25,Atlanta Hawks,Milwaukee Bucks,126.0,17.2,0.41531168831168835,19.999999999999975,103.59200000000001,104.52799999999999
22400899,2025-03-06,2024-25,Atlanta Hawks,Indiana Pacers,121.8,15.4,0.37477114777114784,19.584858096669116,102.46799999999999,105.34200000000001
